demand,average_rating,price_difference
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
2450.0,4.3,82
24.0,4.3,9
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
961.0,4.45,17
961.0,4.45,17
961.0,4.45,17
961.0,4.45,17
220.0,4.550000000000001,11
220.0,4.550000000000001,11
220.0,4.550000000000001,11
220.0,4.550000000000001,11
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
141.0,4.6,30
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
2335.0,4.4,39
2335.0,4.4,39
2335.0,4.4,39
2335.0,4.4,39
2745.0,4.65,75
2745.0,4.65,75
2745.0,4.65,75
2745.0,4.65,75
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
59.0,4.25,19
59.0,4.25,19
59.0,4.25,19
59.0,4.25,19
24.0,4.35,20
798.0,4.65,0
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
734.0,4.55,0
978.0,4.6,19
978.0,4.6,19
978.0,4.6,19
978.0,4.6,19
1096.0,4.55,0
495.0,4.6,0
495.0,4.6,35
477.0,4.6,0
3012.0,4.4,40
3012.0,4.4,40
3012.0,4.4,40
3012.0,4.4,40
32.0,4.300000000000001,0
151.0,4.4,0
521.0,4.45,0
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
256.0,4.25,19
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
1677.0,4.6,0
1677.0,4.6,0
1677.0,4.6,0
1677.0,4.6,0
279.0,4.3,0
821.0,4.550000000000001,85
821.0,4.550000000000001,85
821.0,4.550000000000001,85
821.0,4.550000000000001,85
5423.0,4.35,12
5423.0,4.35,12
5423.0,4.35,12
5423.0,4.35,12
3414.0,4.15,7
3414.0,4.15,7
3414.0,4.15,7
3414.0,4.15,7
140.0,4.5,32
152.0,4.35,40
18.0,4.4,14
3663.0,4.449999999999999,65
158.0,4.35,21
1135.0,4.3,29
1135.0,4.3,29
1135.0,4.3,29
1135.0,4.3,29
374.0,4.25,44
374.0,4.25,44
374.0,4.25,44
374.0,4.25,44
211.0,4.15,0
691.0,4.2,12
691.0,4.2,12
691.0,4.2,12
691.0,4.2,12
61.0,4.05,15
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
165.0,3.8499999999999996,58
345.0,4.6,174
345.0,4.6,174
345.0,4.6,174
345.0,4.6,174
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
3005.0,4.35,165
3005.0,4.35,165
3005.0,4.35,165
3005.0,4.35,165
93.0,4.449999999999999,150
93.0,4.449999999999999,150
93.0,4.449999999999999,150
93.0,4.449999999999999,150
91.0,4.7,64
198.0,4.55,10
749.0,4.199999999999999,37
749.0,4.199999999999999,37
749.0,4.199999999999999,37
749.0,4.199999999999999,37
96.0,4.9,85
685.0,4.4,0
324.0,4.0,3
76.0,4.199999999999999,9
76.0,4.199999999999999,9
76.0,4.199999999999999,9
76.0,4.199999999999999,9
40.0,4.5,11
102.0,3.9,40
360.0,4.2,40
24.0,3.45,5
1551.0,4.45,29
1551.0,4.45,29
1551.0,4.45,29
1551.0,4.45,29
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
478.0,4.4,0
478.0,4.4,0
478.0,4.4,0
478.0,4.4,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
63.0,3.9499999999999997,63
147.0,4.5,14
29.0,4.55,152
29.0,4.55,152
29.0,4.55,152
29.0,4.55,152
10.0,5.0,0
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
1979.0,4.1,24
1979.0,4.1,24
1979.0,4.1,24
1979.0,4.1,24
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
845.0,4.35,0
845.0,4.35,0
845.0,4.35,0
845.0,4.35,0
223.0,4.4,0
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
1217.0,4.5,2
45.0,4.55,65
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
4.0,4.85,25
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3268.0,4.199999999999999,6
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
864.0,4.199999999999999,24
864.0,4.199999999999999,24
864.0,4.199999999999999,24
864.0,4.199999999999999,24
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
591.0,4.5,57
591.0,4.5,57
591.0,4.5,57
591.0,4.5,57
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
700.0,4.3,0
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
257.0,4.2,10
94.0,3.95,17
2390.0,4.3,19
469.0,4.4,0
469.0,4.4,0
469.0,4.4,0
469.0,4.4,0
3240.0,4.15,30
297.0,4.0,13
297.0,4.0,13
297.0,4.0,13
297.0,4.0,13
29.0,4.300000000000001,42
102.0,4.0,30
544.0,4.3,25
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3872.0,4.3,38
3659.0,4.55,10
3659.0,4.55,10
3659.0,4.55,10
3659.0,4.55,10
56.0,4.8,80
11.0,3.7,12
876.0,4.5,8
14.0,4.65,0
141.0,3.85,3
66.0,4.1,157
31.0,4.5,0
12.0,4.2,0
236.0,4.3,22
1918.0,4.6,16
3388.0,4.35,17
3388.0,4.35,17
3388.0,4.35,17
3388.0,4.35,17
330.0,4.300000000000001,0
433.0,4.45,8
201.0,4.6,0
185.0,4.2,3
231.0,4.45,36
615.0,4.55,27
615.0,4.55,27
615.0,4.55,27
615.0,4.55,27
138.0,4.25,9
429.0,4.25,4
429.0,4.25,4
429.0,4.25,4
429.0,4.25,4
149.0,4.4,15
149.0,4.4,15
149.0,4.4,15
149.0,4.4,15
431.0,4.55,273
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
146.0,4.550000000000001,1
38.0,4.35,15
580.0,4.1,0
580.0,4.1,0
580.0,4.1,0
580.0,4.1,0
850.0,4.45,12
850.0,4.45,12
850.0,4.45,12
850.0,4.45,12
212.0,4.4,13
610.0,4.25,102
2118.0,4.199999999999999,0
110.0,3.75,154
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
483.0,4.699999999999999,2
577.0,4.0,9
1410.0,4.25,5
229.0,4.35,5
668.0,4.45,38
54890.0,4.15,0
100.0,4.699999999999999,102
792.0,4.300000000000001,12
792.0,4.300000000000001,12
792.0,4.300000000000001,12
792.0,4.300000000000001,12
17.0,4.4,26
28.0,4.45,78
263.0,4.300000000000001,117
377.0,4.1,10
377.0,4.1,10
377.0,4.1,10
377.0,4.1,10
766.0,4.1,12
766.0,4.1,12
766.0,4.1,12
766.0,4.1,12
3234.0,4.35,88
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
3460.0,4.25,29
1467.0,4.199999999999999,30
160.0,3.5999999999999996,8
329.0,4.05,34
260.0,4.300000000000001,4
543.0,4.4,30
155.0,3.7,50
155.0,3.7,50
155.0,3.7,50
155.0,3.7,50
666.0,4.5,56
666.0,4.5,56
666.0,4.5,56
666.0,4.5,56
213.0,4.45,0
432.0,4.5,54
79.0,4.05,89
226.0,4.35,40
107.0,4.5,11
347.0,4.15,0
90.0,4.25,24
57.0,4.7,12
168.0,4.199999999999999,45
11.0,2.5,9
5.0,2.65,18
4851.0,4.449999999999999,0
4851.0,4.449999999999999,0
4851.0,4.449999999999999,0
4851.0,4.449999999999999,0
99.0,4.449999999999999,21
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
2265.0,4.5,25
1029.0,4.4,25
1029.0,4.4,25
1029.0,4.4,25
1029.0,4.4,25
358.0,4.199999999999999,0
75.0,3.8499999999999996,41
88.0,4.35,25
56.0,3.95,3
447.0,4.45,6
28.0,4.15,11
164.0,4.25,0
26.0,4.85,188
413.0,4.55,0
413.0,4.55,0
413.0,4.55,0
413.0,4.55,0
430.0,4.5,0
111.0,4.050000000000001,24
286.0,4.35,0
236.0,4.55,113
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
3323.0,4.45,24
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
325.0,4.5,30
1152.0,4.05,7
188.0,4.0,30
188.0,4.0,30
188.0,4.0,30
188.0,4.0,30
612.0,4.45,80
612.0,4.45,80
612.0,4.45,80
612.0,4.45,80
226.0,4.4,0
67.0,4.35,23
67.0,4.35,23
67.0,4.35,23
67.0,4.35,23
35.0,3.65,0
49.0,3.9,1234
88.0,4.4,65
92.0,4.550000000000001,80
62.0,4.15,0
150.0,4.35,13
91.0,4.2,1144
109.0,3.5999999999999996,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
1005.0,4.6,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
39.0,4.7,0
95.0,4.449999999999999,77
98.0,4.55,341
39.0,4.15,0
250.0,4.300000000000001,24
488.0,4.65,55
852.0,3.95,63
852.0,3.95,63
852.0,3.95,63
852.0,3.95,63
623.0,4.5,21
623.0,4.5,21
623.0,4.5,21
623.0,4.5,21
29.0,4.4,42
63.0,4.45,0
1205.0,4.45,20
1205.0,4.45,20
1205.0,4.45,20
1205.0,4.45,20
53.0,4.550000000000001,0
273.0,4.4,9
3872.0,4.15,0
3872.0,4.15,0
3872.0,4.15,0
3872.0,4.15,0
1239.0,4.1,0
24.0,3.6,0
24.0,3.6,0
24.0,3.6,0
24.0,3.6,0
40.0,4.7,0
40.0,4.7,0
40.0,4.7,0
40.0,4.7,0
137.0,4.0,0
137.0,4.0,0
137.0,4.0,0
137.0,4.0,0
2396.0,4.65,104
3390.0,4.4,19
5075.0,4.5,28
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
167.0,4.6,131
255.0,4.55,54
57.0,4.65,22
35.0,4.85,206
109.0,4.2,0
502.0,4.0,0
580.0,4.15,4
158.0,4.05,9
158.0,4.05,9
158.0,4.05,9
158.0,4.05,9
300.0,4.300000000000001,82
21.0,4.9,9
992.0,4.4,0
992.0,4.4,0
992.0,4.4,0
992.0,4.4,0
3721.0,4.4,63
1218.0,4.5,0
1218.0,4.5,0
1218.0,4.5,0
1218.0,4.5,0
744.0,4.55,79
1026.0,4.4,0
1026.0,4.4,0
1026.0,4.4,0
1026.0,4.4,0
850.0,4.35,46
104.0,3.95,84
265.0,4.45,0
1144.0,4.55,0
1144.0,4.55,0
1144.0,4.55,0
1144.0,4.55,0
546.0,4.4,23
935.0,4.45,0
935.0,4.45,0
935.0,4.45,0
935.0,4.45,0
7853.0,4.5,0
10463.0,4.55,0
427.0,4.2,0
766.0,4.15,63
3262.0,4.35,0
5817.0,4.15,90
5817.0,4.15,90
5817.0,4.15,90
5817.0,4.15,90
41.0,4.65,90
1357.0,4.25,6
891.0,4.4,0
512.0,4.35,55
633.0,4.4,90
981.0,4.15,48
816.0,4.2,0
484.0,4.4,52
970.0,4.4,0
2667.0,4.35,35
1321.0,4.45,112
962.0,4.45,24
813.0,4.35,45
820.0,4.5,41
1103.0,4.300000000000001,0
422.0,4.55,96
422.0,4.55,96
422.0,4.55,96
422.0,4.55,96
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
341.0,4.4,0
408.0,4.5,0
212.0,4.199999999999999,0
211.0,4.3,42
765.0,4.65,49
765.0,4.65,49
765.0,4.65,49
765.0,4.65,49
239.0,4.6,29
239.0,4.6,29
239.0,4.6,29
239.0,4.6,29
39.0,3.9,0
4533.0,4.5,16
131.0,4.5,12
157.0,4.55,11
56.0,4.75,26
129.0,4.4,43
276.0,4.3,137
1122.0,4.65,0
1122.0,4.65,0
1122.0,4.65,0
1122.0,4.65,0
255.0,4.6,18
255.0,4.6,18
255.0,4.6,18
255.0,4.6,18
566.0,4.45,102
16.0,4.7,34
7.0,5.0,15
212.0,4.4,15
336.0,4.3,94
336.0,4.3,94
336.0,4.3,94
336.0,4.3,94
237.0,4.25,0
237.0,4.25,0
237.0,4.25,0
237.0,4.25,0
111.0,4.15,39
100.0,4.8,9
54.0,4.25,7
82.0,4.7,0
27.0,4.65,60
7250.0,4.300000000000001,17
820.0,4.05,4
69.0,4.8,0
2166.0,4.15,9
1023.0,4.3,0
151.0,4.15,0
265.0,4.300000000000001,5
364.0,4.4,0
997.0,4.45,33
29.0,4.65,10
29.0,4.65,10
29.0,4.65,10
29.0,4.65,10
157.0,4.55,0
157.0,4.55,0
157.0,4.55,0
157.0,4.55,0
79.0,4.35,16
69.0,3.95,24
26.0,4.35,66
42.0,4.6,1
42.0,4.6,1
42.0,4.6,1
42.0,4.6,1
384.0,3.85,27
382.0,4.4,15
382.0,4.4,15
382.0,4.4,15
382.0,4.4,15
149.0,4.25,2
149.0,4.25,2
149.0,4.25,2
149.0,4.25,2
606.0,4.25,11
606.0,4.25,11
606.0,4.25,11
606.0,4.25,11
26.0,4.6,5
420.0,4.35,0
420.0,4.35,0
420.0,4.35,0
420.0,4.35,0
24.0,4.8,13
270.0,4.300000000000001,20
270.0,4.300000000000001,20
270.0,4.300000000000001,20
270.0,4.300000000000001,20
26.0,4.45,130
48.0,4.55,2
63.0,4.85,61
1104.0,4.25,30
304.0,4.45,18
563.0,4.300000000000001,15
220.0,3.95,21
2441.0,4.5,0
256.0,4.449999999999999,10
26.0,4.4,69
168.0,4.35,30
718.0,4.300000000000001,28
167.0,4.55,13
1263.0,4.45,44
10.0,4.3,92
212.0,4.55,32
65.0,4.5,181
145.0,4.6,0
2495.0,4.25,53
3377.0,4.5,28
90.0,4.55,11
1373.0,4.55,48
137.0,4.35,16
51.0,4.35,36
847.0,4.45,10
1056.0,4.449999999999999,50
1100.0,4.300000000000001,90
73.0,4.35,70
24.0,4.5,10
218.0,4.4,52
96.0,4.25,30
115.0,4.45,0
115.0,4.45,0
115.0,4.45,0
115.0,4.45,0
219.0,4.300000000000001,46
236.0,4.1,9
109.0,3.5999999999999996,139
401.0,4.1,0
757.0,4.199999999999999,35
79.0,4.15,0
528.0,4.449999999999999,0
833.0,4.4,5
591.0,4.4,39
1058.0,4.7,73
1058.0,4.7,73
1058.0,4.7,73
1058.0,4.7,73
998.0,4.25,0
3617.0,4.8,0
1012.0,4.25,89
51.0,4.25,0
261.0,3.5,11
9.0,4.6,10
164.0,4.3,40
320.0,4.25,15
320.0,4.25,15
320.0,4.25,15
320.0,4.25,15
150.0,4.25,0
89.0,4.7,0
21.0,4.699999999999999,55
109.0,4.65,15
45.0,4.5,61
3886.0,4.35,0
305.0,4.0,0
223.0,4.55,46
3298.0,4.199999999999999,0
233.0,4.25,175
274.0,4.35,0
219.0,4.300000000000001,367
22.0,4.75,69
12.0,4.8,50
737.0,4.3,28
79.0,4.45,90
46.0,3.95,11
50.0,4.050000000000001,44
658.0,4.25,0
760.0,4.0,7
785.0,4.25,0
163.0,4.25,8
526.0,4.199999999999999,25
65.0,4.4,63
19.0,4.65,6
24.0,4.3,31
227.0,3.85,81
163.0,3.9,21
13.0,4.5,13
10.0,4.75,0
19.0,4.6,26
45.0,4.6,0
218.0,4.65,0
752.0,4.35,0
119.0,4.25,58
39.0,4.3,0
749.0,4.1,0
818.0,4.300000000000001,72
177.0,4.25,39
137.0,4.3,0
45.0,4.3,30
255.0,4.65,119
2435.0,4.65,214
24.0,3.8499999999999996,8
236.0,4.25,13
118.0,4.5,24
